SAMPN,LISTD,HADDR,ADVLT,TOTVEH,DWELL,YRMOV,RENT,DIARY,ENGL,HHSIZE,NPHON,NFAX,NOPHO,PHSER,SHPHN,SHNUM,ETHNC,INCLV,INCOM,INCOME,ASSN,DPHON,NVIST,NPLAC,NTRIPS,NOWRK,NOSTU,OWNSH,EACCT,CPA,DAYOFWK,HBW,HBO,NHB,MOTTRIP
1084329,1,9084329,1,4,1,3,2,1,2,1,2,1,2,,2,,1,2,7,87000,370,1,0,3,2,1,0,2,2,32,2,2,0,0,2
1084446,1,9084446,2,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,390,2,0,7,5,2,0,2,2,34,1,3,1,1,5
1084459,1,9084459,3,2,3,2,1,1,2,2,1,,2,,2,,2,2,7,87000,400,2,0,7,5,2,0,2,2,34,4,3,1,1,5
1084558,1,9084558,1,1,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,404,2,1,30,26,2,2,2,2,34,1,4,12,10,24
1084583,1,9084583,3,4,1,3,2,1,1,2,2,1,2,,2,,2,2,7,87000,352,2,0,11,9,1,0,2,2,34,5,1,3,5,9
1084596,1,9084596,3,1,1,3,2,1,2,2,1,,1,1,2,,2,2,7,87000,401,2,0,10,8,2,0,2,2,34,5,4,2,2,8
1084638,1,9084638,1,4,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,385,1,0,23,19,2,2,2,2,35,3,2,6,11,17
1084690,1,9084690,8,2,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,365,2,0,16,13,2,1,2,2,35,4,4,6,3,13
1084696,1,9084696,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,439,2,0,18,14,2,2,2,2,35,1,5,7,2,14
1084783,1,9084783,3,2,2,3,2,1,2,4,1,,2,,2,,2,2,7,87000,358,2,0,17,13,1,0,2,2,35,4,2,6,5,13
1084797,1,9084797,1,3,1,2,2,1,2,3,3,1,2,,2,,2,2,7,87000,378,2,0,19,16,3,1,2,2,35,3,2,6,8,16
1084851,1,9084851,8,2,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,393,2,0,10,6,2,2,2,2,36,4,2,4,0,6
1084857,1,9084857,1,2,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,380,2,0,14,11,1,1,2,2,36,5,2,8,1,11
1084870,1,9084870,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,371,2,0,6,4,2,0,2,2,36,3,4,0,0,4
1084894,1,9084894,2,3,1,3,2,1,2,2,1,,1,1,2,,2,2,7,87000,369,2,0,6,4,0,0,2,2,20,1,0,4,0,4
1084899,1,9084899,1,4,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,377,2,0,21,18,1,1,2,2,20,2,2,10,6,18
1084951,1,9084951,1,2,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,399,2,0,16,12,1,2,2,2,37,3,2,10,0,10
1084953,1,9084953,8,4,1,3,2,1,2,4,2,0,1,1,2,,2,2,7,87000,398,2,0,32,28,3,1,2,2,37,2,5,11,12,28
1084956,1,9084956,8,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,404,2,0,8,6,2,0,2,2,37,1,4,2,0,6
1084972,1,9084972,1,2,1,2,2,1,2,3,2,1,2,,2,,2,2,7,87000,384,2,0,14,11,2,1,2,1,37,2,1,5,5,11
1084998,1,9084998,8,2,1,2,2,1,2,5,1,,2,,2,,2,2,7,87000,372,2,0,26,21,2,3,2,2,37,4,4,16,1,19
1085026,1,9085026,3,3,1,3,2,1,2,5,2,1,2,,2,,2,2,7,87000,392,2,0,19,14,1,2,2,1,37,3,2,10,2,14
1085114,1,9085114,1,4,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,398,2,0,25,22,1,1,2,1,37,2,2,16,4,20
1085172,1,9085172,3,1,1,2,2,1,2,1,1,,2,,2,,2,2,7,87000,376,2,0,3,2,0,0,2,2,38,1,0,2,0,2
1085200,1,9085200,8,8,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,377,2,0,12,10,1,1,2,1,21,2,1,3,6,10
1085204,1,9085204,3,2,1,3,2,1,2,2,1,,2,,1,2,2,2,7,87000,362,2,0,24,22,2,1,2,1,21,1,1,9,12,22
1085260,1,9085260,1,3,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,378,2,0,8,6,1,0,2,2,39,3,2,2,2,6
1085311,1,9085311,1,3,1,3,2,1,2,2,4,2,2,,2,,2,2,7,87000,394,2,0,9,7,2,0,1,2,40,5,1,0,6,7
1085373,1,9085373,3,2,1,2,2,1,2,2,1,,1,1,2,,2,2,7,87000,351,2,0,6,4,2,0,2,2,41,4,4,0,0,4
1085388,1,9085388,1,3,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,404,2,0,26,23,2,1,2,2,42,1,4,10,9,23
1085413,1,9085413,3,2,1,3,2,1,2,2,1,,1,1,2,,2,2,7,87000,373,2,0,5,3,2,0,2,2,42,5,2,1,0,3
1085430,1,9085430,2,3,1,3,2,1,2,5,3,0,2,,2,,2,2,7,87000,405,2,0,18,13,2,3,2,2,42,2,3,9,1,13
1085446,1,9085446,1,2,2,3,2,1,2,2,1,,2,,2,,2,2,7,87000,391,2,0,9,7,2,0,2,2,42,2,2,2,3,7
1085495,1,9085495,1,3,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,391,2,0,17,15,2,0,2,2,43,2,4,6,5,15
1085511,1,9085511,3,2,1,2,2,1,2,4,2,1,2,,2,,2,2,7,87000,369,2,0,13,9,1,2,2,2,44,1,2,6,1,9
1085607,1,9085607,8,3,1,3,1,1,2,4,3,1,2,,2,,2,2,7,87000,370,2,0,14,10,3,1,2,2,44,2,4,4,2,10
1085613,1,9085613,1,3,1,2,2,1,2,2,3,1,2,,2,,2,2,7,87000,373,2,0,4,2,2,0,2,2,44,5,2,0,0,2
1085640,1,9085640,3,2,1,3,2,2,2,2,2,0,2,,2,,2,2,7,87000,362,1,0,2,0,1,0,2,2,44,1,0,0,0,0
1085734,1,9085734,8,3,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,406,2,0,8,6,0,0,1,2,48,3,0,4,2,6
1085871,1,9085871,3,3,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,378,2,0,16,12,2,0,2,2,47,3,6,6,0,12
1085893,1,9085893,2,3,1,3,2,1,2,2,2,0,2,,2,,2,2,7,87000,369,2,0,9,7,1,0,2,1,47,1,2,4,1,7
1085919,1,9085919,3,2,3,2,1,1,1,7,1,,2,,2,,1,2,7,87000,378,2,0,24,17,2,5,2,2,48,3,3,9,5,9
1086049,1,9086049,2,2,1,3,2,1,2,2,2,1,2,,2,,2,2,7,87000,377,2,0,4,2,0,0,1,2,48,2,0,2,0,2
1086068,1,9086068,2,1,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,370,2,0,23,19,1,3,2,2,49,2,2,12,5,15
1086173,1,9086173,1,3,1,3,2,1,2,3,3,1,2,,2,,2,2,7,87000,406,1,0,17,14,2,0,2,1,50,3,1,9,4,12
1086177,1,9086177,8,4,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,398,2,0,37,33,1,1,2,1,50,2,2,14,17,33
1086187,1,9086187,3,2,5,3,2,1,2,3,2,0,2,,2,,2,2,7,87000,422,2,0,11,8,2,1,2,2,50,5,4,4,0,8
1086195,1,9086195,1,2,1,2,2,1,2,2,3,1,2,,2,,2,2,7,87000,398,2,0,12,10,2,0,2,2,50,2,2,2,6,10
1086215,1,9086215,1,3,1,3,2,1,2,3,2,1,1,1,2,,2,2,7,87000,406,2,0,9,6,3,0,2,2,50,3,6,0,0,6
1086243,1,9086243,1,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,369,2,0,12,8,1,2,2,2,50,1,2,6,0,8
1086292,1,9086292,1,3,1,3,2,2,2,2,1,,2,,2,,2,2,7,87000,373,2,0,10,8,0,0,1,2,47,5,0,8,0,8
1086338,1,9086338,1,2,1,2,2,1,2,5,2,0,2,,2,,2,2,7,87000,378,2,0,39,34,2,3,2,2,50,3,4,24,6,34
1086523,1,9086523,3,2,1,3,2,1,2,2,2,1,2,,2,,1,2,7,87000,369,2,0,4,2,1,0,2,2,53,1,0,2,0,2
1086534,1,9086534,1,2,1,2,2,1,2,1,1,,1,1,2,,2,2,7,87000,384,1,0,3,2,1,0,2,2,53,2,2,0,0,2
1086570,1,9086570,1,2,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,376,2,0,14,11,3,1,2,1,53,1,2,6,3,11
1086667,1,9086667,2,3,1,3,2,1,2,3,2,0,2,,2,,2,2,7,87000,371,2,0,24,21,2,1,2,2,54,3,0,15,6,21
1086734,1,9086734,3,1,1,3,2,1,2,1,1,,2,,2,,2,2,7,87000,363,2,0,9,8,1,0,1,2,54,2,1,1,6,8
1086810,1,9086810,3,3,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,385,2,0,22,18,2,2,2,2,55,3,6,10,2,18
1086849,1,9086849,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,363,2,0,6,4,1,0,2,2,56,2,0,2,2,4
1086862,1,9086862,2,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,370,2,0,23,19,2,2,2,2,56,2,0,16,3,19
1087034,1,9087034,1,2,1,3,2,1,2,6,1,,2,,2,,2,2,7,87000,378,2,0,35,29,1,3,2,2,58,3,1,27,1,29
1087042,1,9087042,3,1,2,1,2,1,2,1,2,1,2,,2,,5,2,7,87000,356,2,0,4,3,1,0,1,2,58,2,1,1,1,3
1087058,1,9087058,1,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,434,2,0,16,12,2,2,2,2,58,3,6,6,0,8
1087162,1,9087162,3,3,3,3,1,1,2,1,2,0,2,,2,,2,2,7,87000,358,2,0,6,5,0,0,2,2,58,4,0,2,3,5
1087209,1,9087209,1,2,1,2,2,1,2,2,1,,2,,2,,2,2,7,87000,384,2,0,8,6,1,0,2,2,59,2,2,4,0,6
1087210,1,9087210,1,1,1,3,2,1,2,1,2,0,2,,2,,2,2,7,87000,369,2,0,1,0,0,0,2,2,59,1,0,0,0,0
1087231,1,9087231,1,1,1,3,2,1,2,1,1,,2,,2,,2,2,7,87000,377,2,0,5,4,1,0,1,2,59,2,0,4,0,4
1087240,1,9087240,1,2,1,2,2,1,2,2,1,,2,,2,,2,2,7,87000,413,2,0,8,6,0,0,1,2,61,3,0,4,2,6
1087313,1,9087313,1,2,1,3,2,1,2,3,1,,2,,2,,1,2,7,87000,404,2,0,21,18,2,1,1,2,59,1,0,8,10,18
1087336,1,9087336,8,3,1,3,2,1,2,4,2,1,2,,2,,1,2,7,87000,401,2,0,31,27,2,2,2,2,59,5,1,15,11,27
1087349,1,9087349,1,2,1,2,2,1,2,3,2,0,2,,2,,2,2,7,87000,418,2,0,5,2,1,1,2,2,59,1,2,0,0,2
1087400,1,9087400,8,2,3,3,2,1,2,2,1,,2,,2,,2,2,7,87000,399,2,0,2,0,0,0,2,2,59,3,0,0,0,0
1087454,1,9087454,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,384,2,0,27,24,2,0,2,2,59,2,1,9,14,20
1087483,1,9087483,3,4,3,3,2,1,2,2,1,,2,,2,,2,2,7,87000,366,2,0,14,12,2,0,2,9,59,5,3,5,4,12
1087492,1,9087492,2,1,1,3,2,1,2,2,3,1,2,,2,,2,2,7,87000,384,2,0,7,5,0,0,2,2,59,2,1,3,1,5
1087504,1,9087504,1,2,1,3,2,1,2,5,2,1,2,,2,,2,2,7,87000,401,2,0,38,33,3,3,2,2,59,5,2,26,5,30
1087533,1,9087533,3,2,3,2,1,1,2,2,1,,2,,2,,2,2,7,87000,397,2,0,7,5,2,1,2,2,59,1,3,1,1,5
1087603,1,9087603,1,2,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,377,2,0,10,6,2,1,2,2,60,2,2,4,0,6
1087619,1,9087619,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,392,2,0,6,4,2,1,1,2,60,3,4,0,0,4
1087701,1,9087701,2,2,2,2,1,1,2,4,1,,2,,2,,2,2,7,87000,385,2,0,18,14,2,0,2,2,61,3,2,6,6,14
1087721,1,9087721,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,365,2,0,6,4,2,0,2,2,62,4,4,0,0,4
1087768,1,9087768,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,369,2,0,4,2,1,0,2,2,63,1,2,0,0,2
1087832,1,9087832,3,2,2,3,2,1,2,2,2,1,2,,2,,2,2,7,87000,386,2,0,6,4,2,0,2,2,64,4,4,0,0,4
1087931,1,9087931,2,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,371,2,0,11,7,1,2,2,2,64,3,0,6,1,5
1087988,1,9087988,3,1,3,3,1,1,2,2,2,1,2,,2,,2,2,7,87000,376,2,0,5,3,1,0,2,2,64,1,1,1,1,3
1087994,1,9087994,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,384,2,0,18,16,1,0,1,2,64,2,0,4,12,16
1088079,1,9088079,1,1,1,3,2,1,2,1,3,1,2,,2,,2,2,7,87000,400,2,0,1,0,1,0,2,2,65,4,0,0,0,0
1088089,1,9088089,1,5,1,2,2,1,2,2,3,1,2,,2,,2,2,7,87000,377,2,0,11,9,1,0,1,1,65,2,3,3,3,9
1088128,1,9088128,1,2,1,3,2,1,2,5,1,,2,,2,,2,2,7,87000,385,2,0,34,29,2,3,2,2,65,3,3,25,1,29
1088135,1,9088135,2,2,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,390,2,0,13,9,2,1,2,2,64,1,1,5,3,9
1088168,1,9088168,2,1,1,1,2,1,2,2,2,1,2,,2,,2,2,7,87000,394,2,0,14,12,2,0,2,2,65,5,4,4,4,10
1088206,1,9088206,2,2,1,2,2,1,2,2,1,,2,,2,,2,2,7,87000,413,2,0,9,7,2,0,2,2,65,3,4,0,3,7
1088208,1,9088208,1,3,1,3,2,1,2,5,1,,2,,2,,2,2,7,87000,387,2,0,30,25,4,0,2,2,65,5,2,13,10,25
1088260,1,9088260,3,3,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,371,2,0,22,18,2,2,2,2,59,3,4,10,4,18
1088360,1,9088360,2,3,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,399,2,0,29,25,2,2,2,2,67,3,3,19,3,22
1088496,1,9088496,8,2,1,3,2,1,2,3,2,0,2,,2,,2,2,7,87000,369,2,0,5,2,2,0,2,1,67,1,2,0,0,2
1088650,1,9088650,3,4,1,3,2,1,2,5,2,0,2,,2,,2,2,7,87000,355,2,0,34,29,3,3,2,2,71,1,6,14,9,27
1088664,1,9088664,3,2,1,2,2,1,2,4,1,,2,,2,,2,2,7,87000,392,2,0,17,13,2,2,2,2,71,3,2,6,5,13
1088693,1,9088693,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,7,87000,398,2,0,10,8,2,0,2,2,39,2,5,1,2,8
1088770,1,9088770,1,4,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,372,2,0,17,14,2,1,2,2,69,4,3,5,6,14
1090718,1,9090718,8,1,2,2,2,1,2,2,1,,2,,2,,3,2,7,87000,408,2,0,8,6,2,0,2,1,1,5,2,2,2,4
1090889,1,9090889,1,2,1,3,2,1,2,5,3,1,2,,2,,1,2,7,87000,411,2,0,31,26,2,3,1,1,10,1,1,13,12,26
1091277,1,9091277,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,419,2,0,10,8,2,0,2,2,13,2,4,4,0,8
1091346,1,9091346,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,439,2,0,4,2,1,0,2,2,16,1,2,0,0,2
1091353,1,9091353,3,2,1,2,2,1,2,4,1,,2,,2,,2,2,7,87000,439,2,0,28,24,3,2,1,1,16,1,6,8,10,24
1091415,1,9091415,3,2,2,2,2,1,2,2,1,,2,,2,,2,2,7,87000,418,2,0,5,3,2,1,2,2,16,1,1,1,1,3
1091474,1,9091474,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,426,2,0,22,18,1,3,2,2,19,2,0,16,2,18
1091566,1,9091566,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,435,2,0,25,21,2,2,2,2,22,4,1,17,3,21
1091670,1,9091670,3,2,2,2,2,1,2,2,1,,2,,2,,2,2,7,87000,420,2,0,8,6,2,0,2,2,24,3,4,2,0,6
1091671,1,9091671,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,435,2,0,22,19,2,1,2,2,24,4,0,13,6,19
1091693,1,9091693,3,3,1,3,2,1,2,1,3,1,2,,2,,2,2,7,87000,420,2,0,5,4,1,0,2,2,24,3,1,1,2,4
1091842,1,9091842,2,1,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,414,2,0,25,21,2,2,2,2,4,4,2,10,9,14
1092150,1,9092150,1,5,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,432,2,0,8,6,2,0,2,2,34,1,4,2,0,6
1092203,1,9092203,3,3,1,3,2,1,2,4,5,1,2,,2,,2,2,7,87000,422,2,0,8,4,2,2,2,9,16,5,0,4,0,4
1092237,1,9092237,1,2,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,414,2,0,27,23,2,2,2,2,34,4,6,6,11,23
1092250,1,9092250,3,2,1,3,2,1,2,4,2,0,2,,2,,2,2,7,87000,400,2,0,27,23,2,3,2,1,34,4,1,11,11,23
1092263,1,9092263,1,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,408,2,0,42,38,1,2,2,2,34,5,1,21,16,38
1092266,1,9092266,2,3,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,411,2,0,13,10,2,1,2,2,34,1,2,4,4,10
1092277,1,9092277,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,408,2,0,12,10,2,0,1,2,34,5,3,5,2,10
1092317,1,9092317,3,2,2,3,1,1,2,2,2,1,2,,2,,2,2,7,87000,419,2,0,4,2,2,1,2,2,35,2,2,0,0,2
1092540,1,9092540,8,1,3,1,1,1,2,1,1,,2,,2,,3,2,7,87000,440,2,0,8,7,0,1,2,1,4,2,0,6,1,3
1092724,1,9092724,1,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,435,2,0,14,10,1,2,2,2,46,4,2,8,0,10
1092727,1,9092727,1,2,2,2,2,1,2,2,1,,2,,2,,2,2,7,87000,418,2,0,8,6,2,0,1,2,46,1,2,3,1,6
1092766,1,9092766,3,4,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,405,2,0,23,20,2,1,2,2,44,2,1,13,6,20
1092815,1,9092815,3,2,1,3,2,1,2,5,1,,2,,2,,2,2,7,87000,435,2,0,15,10,1,3,2,2,44,4,2,8,0,10
1092879,1,9092879,3,1,1,3,2,1,2,1,1,,2,,2,,2,2,7,87000,401,2,0,5,4,1,0,1,2,45,5,2,2,0,4
1092926,1,9092926,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,418,2,0,18,15,2,1,2,2,48,1,1,7,7,15
1093012,1,9093012,3,1,2,3,2,1,2,1,1,,2,,2,,2,2,7,87000,418,2,0,5,4,1,0,2,2,49,1,1,1,2,4
1093030,1,9093030,3,2,2,3,1,1,2,2,1,,2,,2,,2,2,7,87000,443,2,0,2,0,2,0,1,1,49,5,0,0,0,0
1093041,1,9093041,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,432,2,0,25,21,1,2,2,2,48,1,1,9,11,21
1093054,1,9093054,3,2,2,3,2,1,2,5,1,,2,,2,,2,2,7,87000,418,2,0,21,16,1,2,2,2,48,1,2,8,6,14
1093085,1,9093085,3,4,1,2,2,1,2,2,1,,2,,2,,2,2,7,87000,399,2,0,13,11,2,0,2,2,48,3,5,1,5,11
1093096,1,9093096,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,419,2,0,23,19,1,2,2,2,49,2,2,12,5,19
1093262,1,9093262,3,4,1,2,2,1,2,3,1,,2,,2,,2,2,7,87000,400,2,0,9,6,3,1,1,2,51,4,4,2,0,6
1093355,1,9093355,3,2,1,3,2,1,2,2,2,0,1,3,2,,2,2,7,87000,434,2,0,9,7,2,0,2,1,52,3,3,3,1,7
1093530,1,9093530,3,3,1,3,2,1,2,2,3,1,2,,2,,2,2,7,87000,435,2,0,7,5,2,0,2,2,54,4,3,1,1,5
1093676,1,9093676,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,401,2,0,6,4,2,0,2,2,56,5,2,2,0,4
1093891,1,9093891,3,2,2,3,2,1,2,3,1,,2,,2,,1,2,7,87000,426,2,0,8,5,2,1,2,2,6,2,1,3,1,5
1094068,1,9094068,3,3,1,3,2,1,2,2,2,1,1,1,2,,2,2,7,87000,434,2,0,6,4,2,0,2,2,61,3,4,0,0,4
1094186,1,9094186,3,2,1,3,2,1,2,2,3,1,2,,2,,2,2,7,87000,419,2,0,6,4,2,0,2,1,63,2,2,1,1,4
1094191,1,9094191,3,4,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,442,2,0,12,8,2,1,2,2,63,4,2,4,2,8
1094260,1,9094260,3,3,1,3,2,1,2,3,2,0,2,,2,,2,2,7,87000,420,2,0,18,15,3,0,2,2,64,3,8,4,3,15
1094323,1,9094323,3,2,2,3,2,1,2,4,3,1,2,,2,,2,2,7,87000,408,2,0,19,15,4,1,2,2,67,5,3,5,7,15
1094339,1,9094339,3,2,1,3,2,1,2,5,3,0,2,,2,,2,2,7,87000,418,2,0,37,32,2,5,2,2,65,1,2,18,12,32
1094355,1,9094355,3,1,3,3,2,1,2,1,3,2,2,,2,,2,2,7,87000,405,2,0,6,5,1,0,2,2,65,2,1,1,3,5
1094582,1,9094582,3,2,1,3,2,1,2,6,1,,2,,2,,2,2,7,87000,436,2,0,28,22,2,3,2,2,7,5,2,20,0,16
1094666,1,9094666,3,4,1,3,2,1,2,4,2,0,2,,2,,2,2,7,87000,418,2,0,21,17,2,1,2,2,70,1,6,10,1,17
1094696,1,9094696,3,2,1,3,2,1,2,2,3,2,2,,2,,2,2,7,87000,405,2,0,7,5,1,0,2,2,70,2,1,3,1,5
1094947,1,9094947,3,5,1,3,2,1,2,4,2,0,2,,2,,2,2,7,87000,399,2,0,27,23,3,2,2,2,39,3,7,11,5,23
1095009,1,9095009,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,7,87000,407,2,0,8,6,1,0,1,2,39,4,1,1,4,6
1096224,1,9096224,3,3,1,9,2,1,2,2,1,,2,,2,,2,2,7,87000,439,2,0,6,4,1,0,1,2,32,1,4,0,0,4
1096848,1,9096848,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,420,1,0,15,12,1,0,1,2,59,3,0,8,4,12
1097159,2,9097159,3,3,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,422,2,0,21,17,3,2,1,2,11,5,6,7,4,17
1097378,2,9097378,3,2,1,3,2,1,2,2,3,0,2,,2,,2,2,7,87000,405,2,0,7,5,0,0,2,2,30,2,0,4,1,5
1097470,2,9097470,3,2,1,2,2,1,2,6,1,,2,,2,,2,2,7,87000,435,2,0,40,34,1,2,2,2,31,4,1,21,12,32
1097780,2,9097780,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,440,2,0,9,6,1,0,2,2,56,2,2,4,0,6
1097794,2,9097794,3,2,1,3,2,1,2,5,3,2,2,,2,,2,2,7,87000,406,2,0,20,15,2,3,2,2,57,3,3,11,1,15
1097866,2,9097866,3,4,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,406,2,0,4,2,2,0,2,2,60,3,2,0,0,2
1097887,2,9097887,3,2,1,3,2,2,2,4,2,1,2,,2,,2,2,7,87000,419,1,0,24,20,2,1,2,2,53,2,2,14,4,20
1097998,2,9097998,3,3,1,3,2,1,2,6,2,1,2,,2,,3,2,7,87000,406,2,0,28,22,2,3,2,2,67,3,8,12,2,19
1098037,2,9098037,3,4,1,3,2,1,2,5,2,1,2,,2,,2,2,7,87000,421,2,0,37,32,3,3,2,2,70,4,1,25,6,32
1098449,2,9098449,3,1,2,2,2,1,2,1,1,,2,,2,,2,2,7,87000,405,1,0,4,3,1,0,2,2,68,2,0,2,1,3
1098635,1,9098635,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,426,2,0,11,8,1,2,2,2,1,2,0,6,2,6
1098939,1,9098939,3,2,1,2,2,1,2,3,1,,1,1,2,,2,2,7,87000,435,2,0,5,2,1,0,2,2,18,4,2,0,0,2
1098954,1,9098954,3,3,1,3,2,1,2,2,4,2,2,,2,,2,2,7,87000,440,2,0,10,8,2,1,2,2,13,2,4,4,0,8
1099029,1,9099029,3,3,1,3,2,1,2,2,2,0,2,,2,,5,2,7,87000,435,2,0,2,0,2,1,2,2,14,4,0,0,0,0
1099157,1,9099157,3,1,1,3,2,1,2,1,1,,2,,2,,2,2,7,87000,439,2,0,3,2,1,1,2,2,15,1,2,0,0,2
1099240,1,9099240,3,4,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,435,2,0,30,26,3,1,1,2,16,4,2,15,9,24
1099269,1,9099269,3,1,2,3,2,1,2,1,1,,2,,2,,2,2,7,87000,432,2,0,3,2,1,0,2,2,16,1,2,0,0,2
1099271,1,9099271,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,7,87000,435,2,0,9,6,2,1,2,2,16,4,4,2,0,6
1099303,1,9099303,3,2,1,2,1,1,2,4,1,,2,,2,,2,2,7,87000,441,2,0,17,13,2,2,2,2,13,3,3,9,1,11
1099307,1,9099307,3,2,2,2,2,1,2,2,1,,2,,2,,2,2,7,87000,435,2,0,10,8,2,0,2,2,18,4,4,4,0,8
1099334,1,9099334,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,7,87000,434,2,0,6,4,2,0,1,2,19,3,3,1,0,4
1099406,1,9099406,3,3,1,3,2,1,2,3,2,1,2,,2,,2,2,7,87000,432,2,0,9,6,2,1,1,2,19,1,4,2,0,6
1099432,1,9099432,3,2,1,2,2,1,2,2,1,,2,,2,,2,2,7,87000,435,2,0,10,8,2,0,2,2,20,4,4,0,4,8
1099499,1,9099499,3,2,2,3,2,1,2,1,5,3,2,,2,,2,2,7,87000,434,2,0,5,4,1,0,2,2,26,3,2,0,2,2
1099638,1,9099638,3,2,1,2,2,1,2,2,1,,2,,2,,2,2,7,87000,435,2,0,8,6,1,0,2,2,29,4,2,2,2,6
1099909,1,9099909,3,2,2,3,2,1,2,2,3,1,2,,2,,2,2,7,87000,435,2,0,4,2,2,0,2,2,35,4,2,0,0,2
1100182,1,9100182,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,7,87000,432,2,0,6,4,2,0,2,2,42,1,4,0,0,4
1100209,1,9100209,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,7,87000,434,2,0,12,8,2,2,2,2,42,3,4,4,0,8
1100249,1,9100249,3,2,2,3,2,1,2,4,1,,2,,2,,2,2,7,87000,435,2,0,8,4,2,1,2,2,43,4,4,0,0,4
1100333,1,9100333,3,2,1,2,2,1,2,2,1,,2,,2,,99,2,7,87000,441,2,0,8,6,2,0,2,2,46,3,4,0,2,6
1100843,1,9100843,3,2,1,3,2,1,2,4,2,1,2,,2,,2,2,7,87000,439,2,0,27,23,2,3,2,2,53,1,3,9,11,22
1100848,1,9100848,3,4,1,3,2,1,1,3,1,,2,,2,,5,2,7,87000,440,2,0,15,12,3,0,2,2,52,2,4,6,2,12
1100976,1,9100976,3,2,1,3,2,1,2,4,1,,1,1,2,,2,2,7,87000,435,2,0,15,11,2,2,2,1,55,4,4,6,1,11
