CHESCO,X,Y,SLOPE,FOURLNE300,INTERST800,REGRAIL300,RAILSTN100,PARKS500M,WATER100,CITBORO_10,DIST_WATER,DIST_RAILS,DIST_REGRA,DIST_PASSR,DIST_4LNE_,DIST_INTER,DIST_PARKS,PAL_WETLND,FARM92,PASTURE92,FOREST92,URBAN01,URBAN92,POPDEN90,MEDINC90,MEDHSEVAL_,PCT_WHITE_,PCT_SFHOME,PCT_POV_90,PCT_HSB_19,PCT_COLGRD
1,1612001.423,210678.475,2.810,1,0,0,0,0,0,0,3041.43,19962.77,19416.79,5522.77,2692.62,12747.75,2915.52,0,0,1,0,0,0,147,47500,149100,98,86,3,19,3
1,1612501.431,210678.475,1.351,1,0,0,0,0,0,0,3000.05,19780.34,19137.95,5025.02,2549.55,12971.32,2692.62,0,0,1,0,0,0,147,47500,142400,98,86,3,19,3
1,1613001.439,210678.475,0.304,1,0,0,0,0,0,0,2915.52,19608.97,18868.25,4527.76,2500.04,13210.05,2549.55,0,0,1,0,0,0,373,47500,142400,100,86,1,19,1
1,1613501.446,210678.475,2.363,1,0,0,0,0,0,0,2692.62,19448.95,18608.08,4031.19,2500.04,13463.12,2500.04,0,0,1,0,0,0,162,43396,142400,100,84,1,25,1
1,1614001.454,210678.475,2.491,1,0,0,0,0,0,0,2549.55,19300.56,18357.84,3535.59,2500.04,13729.74,2549.55,0,0,1,0,0,0,117,43396,142400,100,84,1,25,1
1,1614501.462,210678.475,1.583,1,0,0,0,0,0,0,2500.04,19164.06,18117.95,3041.43,2549.55,13946.54,2692.62,1,0,1,0,0,0,300,43396,142400,100,84,1,25,1
1,1615001.470,210678.475,1.025,1,0,0,0,0,0,0,2500.04,19039.73,17888.82,2549.55,2692.62,14080.34,2915.52,0,0,1,0,0,0,270,43396,142400,100,84,1,25,1
1,1615501.477,210678.475,0.461,1,0,0,0,0,0,0,2500.04,18927.79,17670.87,2061.58,2915.52,13901.65,3201.61,0,0,1,0,0,0,160,43396,142400,100,84,1,25,1
1,1616001.485,210678.475,0.437,0,0,0,0,0,0,0,2121.35,18828.46,17464.52,1581.16,3201.61,13601.68,3535.59,0,0,1,0,0,0,152,43396,142400,100,84,1,25,1
1,1616501.493,210678.475,0.980,0,0,0,0,0,0,0,1802.80,18601.36,17270.18,1118.05,3535.59,13313.73,3905.19,0,0,1,0,0,0,152,43396,142400,100,84,1,25,1
1,1617001.500,210678.475,1.381,0,0,0,0,0,0,0,1414.24,18310.12,17088.27,707.12,3905.19,13038.61,4301.23,1,0,1,0,0,0,375,43396,142400,100,84,1,25,1
1,1617501.508,210678.475,1.484,0,0,0,0,0,0,0,1118.05,18028.03,16919.18,500.01,4301.23,12777.13,4717.06,0,0,1,0,0,0,224,43396,142400,100,84,1,25,1
1,1618001.516,210678.475,1.556,0,0,0,0,0,0,0,707.12,17755.55,16763.31,0.00,4717.06,12530.16,5147.89,0,0,1,0,0,0,509,43396,140200,100,84,1,25,1
1,1618501.523,210678.475,1.846,0,0,0,0,0,0,0,500.01,17493.13,16553.20,0.00,5147.89,12298.56,5590.26,0,0,1,0,0,0,450,36274,140200,94,73,9,25,9
1,1619001.531,210678.475,1.741,0,0,0,0,0,0,0,500.01,17241.21,16348.03,0.00,5590.26,12083.23,6041.62,0,0,0,0,0,0,0,39472,0,94,84,9,30,9
1,1619501.539,210678.475,2.837,0,0,0,0,0,0,0,500.01,17000.26,16155.74,0.00,6041.62,11885.05,6403.22,0,0,0,0,0,0,0,39472,0,100,84,0,30,0
1,1620001.546,210678.475,4.141,0,0,0,0,0,0,0,707.12,16770.77,15976.79,0.00,6500.10,11704.88,6020.89,0,0,0,0,0,0,0,0,0,100,0,0,0,0
1,1620501.554,210678.475,3.962,0,0,0,0,0,0,1,500.01,16553.20,15811.63,0.00,6964.30,11543.57,5656.94,0,0,1,0,0,0,0,0,0,100,0,0,0,0
1,1621001.562,210678.475,3.495,0,0,0,0,0,1,1,0.00,16348.03,15660.70,500.01,7433.15,11401.93,5315.16,0,0,1,0,0,0,142,39472,84400,100,84,0,30,0
1,1605501.324,210178.467,9.637,0,0,0,0,0,0,0,3535.59,22743.48,22472.55,3354.15,5700.97,9486.98,1500.02,0,0,0,1,0,0,0,40984,149100,98,81,3,28,3
1,1606001.331,210178.467,8.499,0,0,0,0,0,0,0,3500.05,22472.55,22203.95,3162.33,5315.16,9656.75,1500.02,0,0,0,1,0,0,0,47500,149100,98,86,3,19,3
1,1606501.339,210178.467,7.358,0,0,0,0,0,0,0,3354.15,22203.95,21914.94,3041.43,4949.82,9849.01,1581.16,0,0,0,1,0,0,82,47500,149100,98,86,3,19,3
1,1607001.347,210178.467,10.665,0,0,0,0,0,0,0,3162.33,21914.94,21633.64,3000.05,4609.84,10062.46,1802.80,0,0,0,1,0,0,82,47500,149100,98,86,3,19,3
1,1607501.354,210178.467,10.961,0,0,0,0,0,0,0,3041.43,21633.64,21360.34,3041.43,4301.23,10295.79,2121.35,0,0,0,1,0,0,81,47500,149100,98,86,3,19,3
1,1608001.362,210178.467,9.111,0,0,0,0,0,0,0,3000.05,21360.34,21095.35,3162.33,4031.19,10512.06,2500.04,0,0,0,1,0,0,300,47500,149100,98,86,3,19,3
1,1608501.370,210178.467,7.185,0,0,0,0,0,0,0,3000.05,21095.35,20808.97,3354.15,3807.95,10735.62,2915.52,1,0,0,1,0,0,0,47500,149100,98,86,3,19,3
1,1609001.377,210178.467,4.652,0,0,0,0,0,0,0,3000.05,20838.99,20524.69,3605.61,3640.11,10977.42,3354.15,1,0,0,1,0,0,188,47500,149100,98,86,3,19,3
1,1609501.385,210178.467,1.981,0,0,0,0,0,0,0,3000.05,20591.58,20248.77,3905.19,3535.59,11236.28,3807.95,0,0,0,1,0,0,188,47500,149100,98,86,3,19,3
1,1610001.393,210178.467,2.282,0,0,0,0,0,0,0,3041.43,20353.45,19981.55,4242.71,3500.05,11423.83,4000.06,0,0,0,1,0,0,188,47500,149100,98,86,3,19,3
1,1610501.400,210178.467,2.290,0,0,0,0,0,0,0,3162.33,20124.92,19723.39,4609.84,3500.05,11629.88,4031.19,0,0,0,1,0,0,153,47500,149100,98,86,3,19,3
1,1611001.408,210178.467,2.845,0,0,0,0,0,0,0,3354.15,19906.34,19474.64,5000.08,3500.05,11853.45,3905.19,1,0,1,0,0,0,153,47500,149100,98,86,3,19,3
1,1611501.416,210178.467,3.609,0,0,0,0,0,0,0,3605.61,19698.02,19235.68,5408.41,3354.15,12083.23,3605.61,0,0,1,0,0,0,688,47500,149100,98,86,3,19,3
1,1612001.423,210178.467,2.413,0,0,0,0,0,0,0,3535.59,19500.30,19006.87,5590.26,3162.33,12298.56,3354.15,0,0,1,0,0,0,147,47500,142400,98,86,3,19,3
1,1612501.431,210178.467,0.721,0,0,0,0,0,0,0,3500.05,19313.51,18721.93,5099.10,3041.43,12530.16,3162.33,0,0,1,0,0,1,373,47500,142400,100,86,1,19,1
1,1613001.439,210178.467,0.746,0,0,0,0,0,0,0,3354.15,19137.95,18446.15,4609.84,3000.05,12777.13,3041.43,1,0,1,0,0,0,162,43396,142400,100,84,1,25,1
1,1613501.446,210178.467,1.480,0,0,0,0,0,0,0,3162.33,18973.96,18179.94,4123.17,3000.05,13038.61,3000.05,0,0,1,0,0,0,162,43396,142400,100,84,1,25,1
1,1614001.454,210178.467,2.264,0,0,0,0,0,0,0,3041.43,18821.82,17923.72,3640.11,3000.05,13313.73,3041.43,0,0,1,0,0,0,40,43396,142400,100,84,1,25,1
1,1614501.462,210178.467,2.065,0,0,0,0,0,0,0,3000.05,18681.83,17677.94,3162.33,3041.43,13463.12,3162.33,0,0,1,0,0,0,100,43396,142400,100,84,1,25,1
1,1615001.470,210178.467,1.031,0,0,0,0,0,0,0,3000.05,18554.26,17443.03,2692.62,3162.33,13601.68,3354.15,0,0,1,0,0,0,100,43396,142400,100,84,1,25,1
1,1615501.477,210178.467,0.649,0,0,0,0,0,0,0,2828.47,18439.37,17219.44,2236.10,3354.15,13463.12,3605.61,0,0,1,0,0,0,152,43396,142400,100,84,1,25,1
1,1616001.485,210178.467,2.069,0,0,0,0,0,0,0,2500.04,18337.40,17007.61,1802.80,3605.61,13200.58,3905.19,0,0,1,0,0,0,152,43396,142400,100,84,1,25,1
1,1616501.493,210178.467,2.628,0,0,0,0,0,0,0,2121.35,18200.55,16807.99,1414.24,3905.19,12903.69,4242.71,0,0,1,0,0,0,115,43396,142400,100,84,1,25,1
1,1617001.500,210178.467,2.675,0,0,0,0,0,0,0,1802.80,17902.79,16621.03,1118.05,4242.71,12619.62,4609.84,0,0,1,0,0,0,208,43396,142400,100,84,1,25,1
1,1617501.508,210178.467,2.747,0,0,0,0,0,0,0,1414.24,17614.19,16447.14,707.12,4609.84,12349.28,5000.08,0,0,1,0,0,0,56,43396,140200,100,84,1,25,1
1,1618001.516,210178.467,2.747,0,0,0,0,0,0,0,1118.05,17335.20,16286.75,500.01,5000.08,12093.57,5408.41,0,0,1,0,0,0,326,43396,140200,94,84,9,25,9
1,1618501.523,210178.467,2.723,0,0,0,0,0,0,0,1000.02,17066.31,16101.49,500.01,5408.41,11853.45,5831.04,0,0,1,0,0,0,76,36274,0,94,73,9,25,9
1,1619001.531,210178.467,2.795,0,0,0,0,0,0,0,1000.02,16807.99,15890.49,500.01,5831.04,11629.88,6265.08,0,0,1,0,0,0,347,36274,0,100,73,0,25,0
1,1619501.539,210178.467,4.170,0,0,0,0,0,0,0,1000.02,16560.75,15692.60,500.01,6265.08,11423.83,6103.37,0,0,1,0,0,0,0,0,140200,100,0,0,0,0
1,1620001.546,210178.467,3.606,0,0,0,0,0,0,0,1000.02,16325.08,15508.30,500.01,6708.31,11236.28,5700.97,0,0,1,0,0,0,135,0,140200,94,0,9,0,9
1,1620501.554,210178.467,3.110,0,0,0,0,0,0,1,500.01,16101.49,15338.10,0.00,7159.02,11068.14,5315.16,0,0,1,0,0,0,135,0,88800,94,0,9,0,9
1,1621001.562,210178.467,3.280,0,0,0,0,0,1,1,0.00,15890.49,15182.46,0.00,7615.89,10920.33,4949.82,1,0,1,0,0,0,0,0,88800,98,0,2,0,2
1,1605501.324,209678.459,3.905,0,0,0,0,0,0,0,4031.19,22299.45,22006.02,2915.52,6020.89,9014.02,1000.02,0,0,0,1,0,0,0,47500,149100,100,86,1,19,1
1,1606001.331,209678.459,5.630,0,0,0,0,0,0,0,4000.06,22051.42,21800.56,2692.62,5656.94,9192.53,1000.02,0,0,0,1,0,0,0,47500,149100,98,86,3,19,3
1,1606501.339,209678.459,3.102,0,0,0,0,0,0,0,3807.95,21783.36,21506.14,2549.55,5315.16,9394.29,1118.05,0,0,0,1,0,0,300,47500,149100,98,86,3,19,3
1,1607001.347,209678.459,4.250,0,0,0,0,0,0,0,3640.11,21506.14,21219.42,2500.04,5000.08,9617.84,1414.24,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1607501.354,209678.459,8.143,0,0,0,0,0,0,0,3535.59,21219.42,20940.71,2549.55,4717.06,9849.01,1802.80,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1608001.362,209678.459,10.144,0,0,0,0,0,0,0,3500.05,20940.71,20670.34,2692.62,4472.21,10062.46,2236.10,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1608501.370,209678.459,10.621,0,0,0,0,0,0,0,3500.05,20670.34,20402.52,2915.52,4272.07,10295.79,2692.62,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1609001.377,209678.459,10.240,0,0,0,0,0,0,0,3500.05,20408.65,20112.49,3201.61,4123.17,10547.67,3162.33,0,0,0,1,0,0,113,47500,149100,98,86,3,19,3
1,1609501.385,209678.459,9.159,0,0,0,0,0,0,0,3500.05,20155.96,19830.84,3535.59,4031.19,10770.50,3500.05,0,0,0,1,0,0,113,47500,149100,98,86,3,19,3
1,1610001.393,209678.459,6.341,0,0,0,0,0,0,0,3535.59,19912.61,19557.91,3905.19,4000.06,10966.02,3500.05,1,0,0,1,0,0,523,47500,149100,98,86,3,19,3
1,1610501.400,209678.459,3.820,0,0,0,0,0,0,0,3640.11,19678.97,19294.08,4301.23,4000.06,11180.51,3535.59,0,0,0,1,0,0,153,47500,139600,98,86,3,19,3
1,1611001.408,209678.459,2.029,0,0,0,0,0,0,0,3807.95,19455.38,19039.73,4717.06,4000.06,11412.89,3640.11,0,0,0,1,0,0,153,47500,149100,100,86,3,19,3
1,1611501.416,209678.459,0.922,0,0,0,0,0,0,0,4031.19,19242.18,18795.23,5147.89,3807.95,11629.88,3807.95,0,0,0,1,0,0,170,47500,149100,98,86,3,19,3
1,1612001.423,209678.459,1.628,0,0,0,0,0,0,0,4031.19,19039.73,18561.00,5590.26,3640.11,11853.45,3807.95,0,0,0,0,0,0,170,47500,142400,98,86,3,19,3
1,1612501.431,209678.459,0.952,0,0,0,0,0,0,0,4000.06,18848.37,18310.12,5220.23,3535.59,12093.57,3640.11,0,0,1,0,0,0,186,43396,142400,100,84,1,25,1
1,1613001.439,209678.459,0.679,0,0,0,0,0,0,0,3807.95,18668.44,18028.03,4743.49,3500.05,12349.28,3535.59,0,0,1,0,0,0,162,43396,142400,100,84,1,25,1
1,1613501.446,209678.459,1.196,0,0,0,0,0,0,0,3640.11,18500.29,17755.55,4272.07,3500.05,12619.62,3500.05,0,0,1,0,0,0,306,43396,142400,100,84,1,25,1
1,1614001.454,209678.459,3.220,0,0,0,0,0,0,0,3535.59,18344.22,17493.13,3807.95,3500.05,12855.16,3535.59,0,0,1,0,0,0,179,43396,142400,100,84,1,25,1
1,1614501.462,209678.459,3.202,0,0,0,0,0,0,0,3500.05,18200.55,17241.21,3354.15,3535.59,12980.96,3640.11,1,0,1,0,0,0,20,43396,142400,100,84,1,25,1
1,1615001.470,209678.459,0.180,0,0,0,0,0,0,0,3500.05,18069.59,17000.26,2915.52,3640.11,13124.61,3807.95,0,0,1,0,0,0,31,43396,142400,100,84,1,25,1
1,1615501.477,209678.459,1.430,0,0,0,0,0,0,0,3201.61,17951.60,16770.77,2500.04,3807.95,12980.96,4031.19,0,0,1,0,0,0,178,43396,142400,100,84,1,25,1
1,1616001.485,209678.459,2.237,0,0,0,0,0,0,0,2828.47,17846.84,16553.20,2121.35,4031.19,12806.45,4301.23,0,0,1,0,0,0,152,43396,142400,100,84,1,25,1
1,1616501.493,209678.459,1.443,0,0,0,0,0,0,0,2500.04,17755.55,16348.03,1802.80,4301.23,12500.19,4609.84,0,0,1,0,0,0,115,43396,142400,100,84,1,25,1
1,1617001.500,209678.459,1.645,0,0,0,0,0,0,0,2121.35,17500.27,16155.74,1414.24,4609.84,12206.74,4949.82,0,0,1,0,0,0,124,43396,142400,100,84,1,25,1
1,1617501.508,209678.459,2.105,0,0,0,0,0,0,0,1802.80,17204.92,15976.79,1118.05,4949.82,11927.04,5315.16,0,0,1,0,0,0,124,43396,140200,100,84,1,25,1
1,1618001.516,209678.459,2.514,0,0,0,0,0,0,0,1581.16,16919.18,15811.63,1000.02,5315.16,11662.08,5700.97,0,0,1,0,0,0,203,36274,140200,94,73,9,25,9
1,1618501.523,209678.459,2.191,0,0,0,0,0,0,0,1500.02,16643.57,15652.72,1000.02,5700.97,11412.89,6103.37,0,0,1,0,0,0,30,36274,140200,94,73,9,25,9
1,1619001.531,209678.459,1.182,0,0,0,0,0,0,0,1500.02,16378.59,15435.59,1000.02,6103.37,11180.51,6265.08,0,0,1,0,0,0,28,0,140200,94,0,9,0,9
1,1619501.539,209678.459,2.428,0,0,0,0,0,0,0,1500.02,16124.76,15231.78,1000.02,6519.30,10966.02,5831.04,0,0,1,0,0,0,0,0,140200,94,0,9,0,9
1,1620001.546,209678.459,0.860,0,0,0,0,0,0,0,1118.05,15882.62,15041.84,707.12,6946.33,10770.50,5408.41,0,0,1,0,0,0,116,36274,140200,94,73,9,25,9
1,1620501.554,209678.459,2.001,0,0,0,0,0,0,1,707.12,15652.72,14866.30,500.01,7382.53,10594.97,5000.08,0,0,1,0,0,0,116,36274,88800,94,73,9,25,9
1,1621001.562,209678.459,2.414,0,0,0,0,0,0,1,500.01,15435.59,14705.67,0.00,7826.36,10440.47,4609.84,0,0,1,0,0,0,1629,31034,88800,98,59,2,63,2
1,1621501.569,209678.459,2.956,0,0,0,0,0,1,1,0.00,15231.78,14560.44,0.00,8276.60,10307.92,4242.71,0,0,0,0,0,0,1000,31034,88800,98,59,2,63,2
1,1605001.316,209178.451,6.275,0,0,0,0,0,0,0,4609.84,22006.02,21731.65,2828.47,6726.92,8381.66,500.01,0,0,0,1,0,0,0,42382,150200,100,82,1,33,1
1,1605501.324,209178.451,4.443,0,0,0,0,0,0,0,4527.76,21829.21,21540.99,2500.04,6364.06,8544.14,500.01,0,0,0,1,0,0,0,42382,150200,100,82,1,33,1
1,1606001.331,209178.451,1.753,0,0,0,0,0,0,0,4472.21,21633.64,21360.34,2236.10,6020.89,8732.26,500.01,0,0,0,1,0,0,37,47500,150200,100,86,1,19,1
1,1606501.339,209178.451,3.773,0,0,0,0,0,0,0,4272.07,21360.34,21101.27,2061.58,5700.97,8944.41,707.12,0,0,0,1,0,0,175,47500,149100,100,86,1,19,1
1,1607001.347,209178.451,0.884,0,0,0,0,0,0,0,4123.17,21095.35,20808.97,2000.03,5408.41,9178.92,1118.05,0,0,0,1,0,0,54,47500,149100,98,86,3,19,3
1,1607501.354,209178.451,0.861,0,0,0,0,0,0,0,4031.19,20808.97,20524.69,2061.58,5147.89,9394.29,1581.16,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1608001.362,209178.451,1.803,0,0,0,0,0,0,0,4000.06,20524.69,20248.77,2236.10,4924.51,9617.84,2061.58,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1608501.370,209178.451,2.308,0,0,0,0,0,0,0,4000.06,20248.77,19981.55,2500.04,4743.49,9861.69,2549.55,0,0,0,1,0,0,33,47500,149100,98,86,3,19,3
1,1609001.377,209178.451,3.681,0,0,0,0,0,0,0,4000.06,19981.55,19704.36,2828.47,4609.84,10124.38,3000.05,0,0,0,1,0,0,44,47500,139600,98,86,3,19,3
1,1609501.385,209178.451,6.653,0,0,0,0,0,0,0,4000.06,19723.39,19416.79,3201.61,4527.76,10307.92,3000.05,0,0,0,1,0,0,44,47500,139600,100,86,3,19,3
1,1610001.393,209178.451,8.175,0,0,0,0,0,0,0,4031.19,19474.64,19137.95,3605.61,4500.07,10512.06,3000.05,0,0,0,1,0,0,44,47500,139600,100,86,3,19,3
1,1610501.400,209178.451,7.161,0,0,0,0,0,0,0,4123.17,19235.68,18868.25,4031.19,4500.07,10735.62,3041.43,0,0,0,1,0,0,44,47500,139600,100,86,3,19,3
1,1611001.408,209178.451,4.596,0,0,0,0,0,0,0,4272.07,19006.87,18608.08,4472.21,4472.21,10966.02,3162.33,0,0,0,1,0,0,66,42202,139600,100,93,3,34,3
1,1611501.416,209178.451,2.410,0,0,0,0,0,0,0,4472.21,18788.58,18357.84,4924.51,4272.07,11180.51,3354.15,0,0,0,1,0,0,98,47500,139600,100,86,3,19,3
1,1612001.423,209178.451,0.250,0,0,0,0,0,0,0,4527.76,18581.19,18117.95,5385.25,4123.17,11412.89,3605.61,0,0,0,1,0,0,98,47500,139600,100,86,3,19,3
1,1612501.431,209178.451,1.344,0,0,0,0,0,0,0,4472.21,18385.06,17888.82,5385.25,4031.19,11662.08,3640.11,1,0,0,0,0,0,92,43396,142400,100,84,3,25,3
1,1613001.439,209178.451,1.730,0,0,0,0,0,0,0,4272.07,18200.55,17614.19,4924.51,4000.06,11927.04,3535.59,0,0,1,0,0,0,186,43396,142400,100,84,1,25,1
1,1613501.446,209178.451,1.863,0,0,0,0,0,0,0,4123.17,18028.03,17335.20,4472.21,4000.06,12206.74,3500.05,0,0,1,0,0,0,179,43396,142400,100,84,1,25,1
1,1614001.454,209178.451,2.744,0,0,0,0,0,0,0,4031.19,17867.84,17066.31,4031.19,4000.06,12369.51,3535.59,1,0,1,0,0,0,179,43396,142400,100,84,1,25,1
1,1614501.462,209178.451,2.876,0,0,0,0,0,0,0,4000.06,17720.32,16807.99,3605.61,4031.19,12500.19,3640.11,1,0,1,0,0,0,41,43396,142400,100,84,1,25,1
1,1615001.470,209178.451,2.917,0,0,0,0,0,0,0,3905.19,17585.78,16560.75,3201.61,4123.17,12649.31,3807.95,0,0,1,0,0,0,31,43396,142400,100,84,1,25,1
1,1615501.477,209178.451,3.120,0,0,0,0,0,0,0,3535.59,17464.52,16325.08,2828.47,4272.07,12500.19,4031.19,0,0,1,0,0,0,124,43396,142400,100,84,1,25,1
1,1616001.485,209178.451,2.316,0,0,0,0,0,0,0,3201.61,17356.82,16101.49,2500.04,4472.21,12369.51,4301.23,0,0,1,0,0,0,124,43396,142400,100,84,1,25,1
1,1616501.493,209178.451,1.751,0,0,0,0,0,0,0,2828.47,17262.94,15890.49,2121.35,4717.06,12103.90,4609.84,0,0,0,1,0,0,101,43396,142400,100,84,1,25,1
1,1617001.500,209178.451,2.031,0,0,0,0,0,0,0,2500.04,17102.89,15692.60,1802.80,5000.08,11800.61,4949.82,0,0,1,0,0,0,18,43396,140200,100,84,1,25,1
1,1617501.508,209178.451,1.553,0,0,0,0,0,0,0,2236.10,16800.56,15508.30,1581.16,5315.16,11511.04,5315.16,0,0,1,0,0,0,167,43396,140200,94,84,9,25,9
1,1618001.516,209178.451,1.610,0,0,0,0,0,0,0,2061.58,16507.83,15338.10,1500.02,5656.94,11236.28,5700.97,0,0,1,0,0,0,680,36274,140200,94,73,9,25,9
1,1618501.523,209178.451,2.195,0,0,0,0,0,0,0,2000.03,16225.23,15182.46,1500.02,6020.89,10977.42,6103.37,0,0,1,0,0,0,28,36274,140200,94,73,9,25,9
1,1619001.531,209178.451,2.150,0,0,0,0,0,0,0,2000.03,15953.30,14983.55,1500.02,6403.22,10735.62,6041.62,0,0,1,0,0,0,28,36274,140200,94,73,9,25,9
1,1619501.539,209178.451,1.991,0,0,0,0,0,0,0,1802.80,15692.60,14773.51,1414.24,6800.84,10512.06,5590.26,0,0,1,0,0,0,15,36274,140200,94,73,9,25,9
1,1620001.546,209178.451,0.637,0,0,0,0,0,0,0,1414.24,15443.68,14577.60,1118.05,7211.21,10307.92,5147.89,0,0,1,0,0,0,15,36274,140200,94,73,9,25,9
1,1620501.554,209178.451,1.557,0,0,0,0,0,0,1,1118.05,15207.14,14396.40,707.12,7632.29,10124.38,4717.06,0,0,1,0,0,0,1563,36274,140200,94,73,9,25,9
1,1621001.562,209178.451,1.866,0,0,0,0,0,0,1,707.12,14983.55,14230.47,500.01,8062.38,9962.58,4301.23,0,0,1,0,0,0,3000,31034,88800,94,59,9,63,9
1,1621501.569,209178.451,3.005,0,0,0,0,0,0,1,500.01,14773.51,14080.34,0.00,8500.13,9823.59,3905.19,0,0,0,0,1,1,2852,31034,88800,98,59,2,63,2
1,1622001.577,209178.451,3.447,0,0,0,0,0,1,1,0.00,14577.60,13892.66,0.00,8944.41,9708.39,3535.59,0,0,0,0,0,1,0,31034,88800,98,59,2,63,2
1,1622501.585,209178.451,2.352,0,0,0,0,0,1,1,0.00,14396.40,13647.55,500.01,9394.29,9617.84,3201.61,1,0,0,0,1,1,120,47536,158500,98,92,2,10,2
1,1604501.308,208678.444,7.534,0,1,0,0,1,0,0,5220.23,21731.65,21477.06,2828.47,7433.15,7762.21,0.00,0,0,0,1,0,0,0,42382,150200,100,82,1,33,1
1,1605001.316,208678.444,6.223,0,1,0,0,1,0,0,5099.10,21540.99,21272.38,2500.04,7071.18,7905.82,0.00,0,0,0,1,0,0,0,42382,150200,100,82,1,33,1
1,1605501.324,208678.444,7.514,0,0,0,0,1,0,0,5025.02,21360.34,21077.56,2121.35,6726.92,8077.87,0.00,0,0,0,1,0,0,0,42382,150200,100,82,1,33,1
1,1606001.331,208678.444,1.209,0,0,0,0,1,0,0,4924.51,21189.95,20892.90,1802.80,6403.22,8276.60,0.00,0,0,0,1,0,0,61,42382,150200,100,82,1,33,1
1,1606501.339,208678.444,4.578,0,0,0,0,0,0,0,4743.49,20940.71,20700.56,1581.16,6103.37,8500.13,500.01,0,0,0,1,0,0,41,42382,150200,100,82,1,33,1
1,1607001.347,208678.444,3.620,0,0,0,0,0,0,0,4609.84,20670.34,20402.52,1500.02,5831.04,8732.26,1000.02,0,0,0,1,0,0,41,47500,150200,100,86,1,19,1
1,1607501.354,208678.444,4.299,0,0,0,0,0,0,0,4527.76,20402.52,20112.49,1581.16,5590.26,8944.41,1500.02,0,0,0,1,0,0,54,47500,150200,100,86,1,19,1
1,1608001.362,208678.444,4.252,0,0,0,0,0,0,0,4500.07,20112.49,19830.84,1802.80,5385.25,9178.92,2000.03,0,0,0,1,0,0,33,47500,139600,100,86,1,19,1
1,1608501.370,208678.444,4.846,0,0,0,0,0,0,0,4500.07,19830.84,19557.91,2121.35,5220.23,9434.13,2500.04,0,0,0,1,0,0,44,47500,139600,100,86,3,19,3
1,1609001.377,208678.444,4.057,0,0,0,0,0,0,0,4500.07,19557.91,19294.08,2500.04,5099.10,9656.75,2500.04,0,0,0,1,0,0,44,47500,139600,100,86,3,19,3
1,1609501.385,208678.444,1.101,0,0,0,0,0,0,0,4500.07,19294.08,19006.87,2915.52,5025.02,9849.01,2500.04,0,0,0,1,0,0,56,42202,139600,100,93,3,34,3
1,1610001.393,208678.444,5.198,0,0,0,0,0,0,0,4527.76,19039.73,18721.93,3354.15,5000.08,10062.46,2500.04,0,0,0,1,0,0,56,42202,139600,100,93,3,34,3
1,1610501.400,208678.444,9.304,0,0,0,0,0,0,0,4609.84,18795.23,18446.15,3807.95,5000.08,10295.79,2549.55,0,0,0,1,0,0,66,42202,139600,100,93,3,34,3
1,1611001.408,208678.444,11.595,0,0,0,0,0,0,0,4743.49,18561.00,18179.94,4272.07,4924.51,10512.06,2692.62,0,0,0,1,0,0,66,42202,139600,100,93,3,34,3
1,1611501.416,208678.444,10.516,0,0,0,0,0,0,0,4924.51,18337.40,17923.72,4743.49,4743.49,10735.62,2915.52,0,0,0,1,0,0,89,42202,139600,100,93,3,34,3
1,1612001.423,208678.444,7.495,0,0,0,0,0,0,0,5025.02,18124.85,17677.94,5220.23,4609.84,10977.42,3201.61,1,0,0,1,0,0,147,42202,139600,100,93,3,34,3
1,1612501.431,208678.444,4.759,0,0,0,0,0,0,0,4924.51,17923.72,17443.03,5590.26,4527.76,11236.28,3162.33,0,0,1,0,0,0,58,42202,139600,100,93,3,34,3
1,1613001.439,208678.444,2.331,0,0,0,0,0,0,0,4743.49,17734.42,17204.92,5147.89,4500.07,11511.04,3041.43,1,0,1,0,0,0,75,43396,139600,100,84,3,25,3
1,1613501.446,208678.444,0.828,0,0,0,0,0,0,0,4609.84,17557.32,16919.18,4717.06,4500.07,11768.78,3000.05,0,0,1,0,0,0,0,43396,142400,100,84,3,25,3
1,1614001.454,208678.444,0.237,0,0,0,0,0,0,0,4527.76,17392.79,16643.57,4301.23,4500.07,11885.05,3041.43,0,0,1,0,0,0,98,43396,142400,100,84,1,25,1
1,1614501.462,208678.444,3.092,0,0,0,0,0,0,0,4500.07,17241.21,16378.59,3905.19,4527.76,12021.00,3162.33,0,0,1,0,0,0,98,43396,142400,100,84,1,25,1
1,1615001.470,208678.444,4.550,0,0,0,0,0,0,0,4242.71,17102.89,16124.76,3535.59,4609.84,12165.71,3354.15,0,0,1,0,0,0,31,43396,142400,100,84,1,25,1
1,1615501.477,208678.444,3.868,0,0,0,0,0,0,0,3905.19,16978.19,15882.62,3201.61,4743.49,12021.00,3605.61,0,0,1,0,0,0,219,43396,142400,100,84,1,25,1
